Dataset,HoursBeforeSepsis,PatientObservations,UniquePatients,HR_Mean,HR_Median,HR_MissingPct,O2Sat_Mean,O2Sat_Median,O2Sat_MissingPct,Temp_Mean,Temp_Median,Temp_MissingPct,SBP_Mean,SBP_Median,SBP_MissingPct,MAP_Mean,MAP_Median,MAP_MissingPct,DBP_Mean,DBP_Median,DBP_MissingPct,Resp_Mean,Resp_Median,Resp_MissingPct,EtCO2_Mean,EtCO2_Median,EtCO2_MissingPct,BaseExcess_Mean,BaseExcess_Median,BaseExcess_MissingPct,HCO3_Mean,HCO3_Median,HCO3_MissingPct,FiO2_Mean,FiO2_Median,FiO2_MissingPct,pH_Mean,pH_Median,pH_MissingPct,PaCO2_Mean,PaCO2_Median,PaCO2_MissingPct,SaO2_Mean,SaO2_Median,SaO2_MissingPct,AST_Mean,AST_Median,AST_MissingPct,BUN_Mean,BUN_Median,BUN_MissingPct,Alkalinephos_Mean,Alkalinephos_Median,Alkalinephos_MissingPct,Calcium_Mean,Calcium_Median,Calcium_MissingPct,Chloride_Mean,Chloride_Median,Chloride_MissingPct,Creatinine_Mean,Creatinine_Median,Creatinine_MissingPct,Bilirubin_direct_Mean,Bilirubin_direct_Median,Bilirubin_direct_MissingPct,Glucose_Mean,Glucose_Median,Glucose_MissingPct,Lactate_Mean,Lactate_Median,Lactate_MissingPct,Magnesium_Mean,Magnesium_Median,Magnesium_MissingPct,Phosphate_Mean,Phosphate_Median,Phosphate_MissingPct,Potassium_Mean,Potassium_Median,Potassium_MissingPct,Bilirubin_total_Mean,Bilirubin_total_Median,Bilirubin_total_MissingPct,TroponinI_Mean,TroponinI_Median,TroponinI_MissingPct,Hct_Mean,Hct_Median,Hct_MissingPct,Hgb_Mean,Hgb_Median,Hgb_MissingPct,PTT_Mean,PTT_Median,PTT_MissingPct,WBC_Mean,WBC_Median,WBC_MissingPct,Fibrinogen_Mean,Fibrinogen_Median,Fibrinogen_MissingPct,Platelets_Mean,Platelets_Median,Platelets_MissingPct
Dataset A,-14,1143,1143,87.68709377901578,86.0,5.774278215223097,97.40124045801527,98.0,8.31146106736658,37.12352078239609,37.11,64.2169728783902,121.92661034846886,119.0,17.14785651793526,78.95356463878326,78.0,7.961504811898513,60.6225352112676,59.0,37.882764654418196,20.351746931067044,20.0,7.349081364829396,,,100.0,-0.15579710144927536,0.0,87.92650918635171,24.1900826446281,24.0,89.41382327209098,0.5086296296296295,0.5,76.37795275590551,7.393851351351353,7.4,87.05161854768154,39.706422018348626,39.0,90.4636920384952,92.49038461538461,97.0,95.45056867891513,413.04,53.0,97.81277340332458,28.75,22.0,89.501312335958,92.20833333333333,78.5,97.9002624671916,8.253409090909091,8.3,92.30096237970254,105.3170731707317,105.0,89.23884514435696,1.4421052631578948,0.9,91.68853893263342,0.6666666666666666,0.4,99.73753280839895,132.19444444444446,126.0,88.18897637795276,2.3984126984126983,1.7,94.48818897637796,2.036134453781513,2.0,89.58880139982503,3.660227272727273,3.55,92.30096237970254,4.051020408163265,4.0,87.13910761154857,1.8,0.6,98.33770778652668,,,100.0,30.12162162162162,29.3,87.05161854768154,10.24793388429752,10.1,89.41382327209098,40.50158730158731,34.3,94.48818897637796,15.272477064220183,11.5,90.4636920384952,301.55555555555554,247.0,99.21259842519686,231.1888888888889,188.5,92.1259842519685
Dataset A,-13,1170,1170,88.103591160221,87.0,7.179487179487179,97.38968481375358,98.0,10.512820512820513,37.149337016574584,37.11,69.05982905982906,122.38740856844305,120.0,18.205128205128204,79.22809523809524,78.0,8.461538461538462,60.75700280112045,60.0,38.97435897435898,20.389794967381174,20.0,8.29059829059829,,,100.0,-0.36688311688311687,0.0,86.83760683760684,23.79646017699115,23.0,90.34188034188034,0.5169029850746268,0.5,77.0940170940171,7.389939024390243,7.4,85.98290598290599,40.94094488188976,40.0,89.14529914529915,94.04807692307692,97.0,95.55555555555556,428.4848484848485,63.0,97.17948717948718,31.513274336283185,23.0,90.34188034188034,135.53125,88.5,97.26495726495726,8.297333333333333,8.3,93.58974358974359,105.76724137931035,106.0,90.08547008547009,1.5650000000000002,0.95,93.16239316239316,1.2,1.2,99.82905982905983,138.96969696969697,124.5,88.71794871794872,2.1616438356164385,1.7,93.76068376068376,2.069827586206897,2.0,90.08547008547009,3.6394736842105266,3.2,93.5042735042735,4.078321678321679,4.0,87.77777777777777,3.376923076923077,0.75,97.77777777777777,2.65,2.65,99.82905982905983,30.547692307692312,29.3,88.88888888888889,10.392924528301888,10.1,90.94017094017094,45.72878787878788,33.35,94.35897435897435,12.110526315789473,11.3,91.88034188034187,424.2,350.0,99.57264957264957,215.71428571428572,197.0,93.41880341880342
Dataset A,-12,1196,1196,88.33963963963964,87.0,7.190635451505016,97.39164370982553,98.0,8.946488294314381,37.15724590163934,37.22,74.49832775919732,121.53695208970439,120.0,17.976588628762542,79.08464646464645,78.0,8.946488294314381,60.800824175824175,60.0,39.130434782608695,20.577468007312614,20.0,8.528428093645484,,,100.0,-0.05813953488372093,0.0,89.21404682274247,24.66346153846154,24.0,91.30434782608695,0.5130041152263375,0.5,79.68227424749163,7.38875912408759,7.4,88.54515050167224,41.20754716981132,40.0,91.1371237458194,92.63392857142857,97.0,95.31772575250837,296.95238095238096,84.0,98.24414715719062,31.285714285714285,24.0,91.22073578595318,117.9047619047619,84.0,98.24414715719062,8.368,8.2,93.72909698996655,105.54205607476635,106.0,91.05351170568562,1.5146341463414634,1.0,93.1438127090301,4.5,4.5,99.91638795986621,134.6344537815126,129.0,90.05016722408027,2.431451612903226,1.7,94.81605351170569,2.0935185185185183,2.0,90.96989966555184,3.244,3.1,93.72909698996655,3.9651162790697674,3.9,89.21404682274247,3.664285714285714,1.2,98.82943143812709,,,100.0,30.49954954954955,30.3,90.7190635451505,10.306382978723404,10.3,92.14046822742475,50.04833333333333,37.650000000000006,94.98327759197325,12.540000000000001,11.2,92.89297658862876,287.75,233.0,99.33110367892976,184.1216216216216,163.5,93.81270903010034
Dataset A,-11,1227,1227,88.73397717295873,88.0,7.171964140179298,97.33542600896861,98.0,9.1279543602282,37.17649746192894,37.22,67.88916055419722,121.57995044598613,119.0,17.766911165444174,78.89838222222221,77.67,8.312958435207824,61.172587131367294,60.0,39.20130399348003,20.440824468085108,20.0,8.06845965770171,,,100.0,-0.43388429752066116,0.0,90.13854930725347,24.53846153846154,24.5,91.52404237978811,0.5333699633699635,0.5,77.75061124694376,7.385590551181102,7.39,89.64955175224124,40.63636363636363,40.0,91.93154034229829,90.22368421052632,96.5,96.90301548492258,242.5,48.0,98.20700896495518,28.235849056603772,22.0,91.36104319478403,153.86363636363637,77.5,98.20700896495518,8.329166666666666,8.350000000000001,94.13202933985329,105.65714285714286,106.0,91.44254278728606,1.913095238095238,1.0,93.15403422982885,2.45,2.45,99.83700081499592,132.0772357723577,120.0,89.97555012224939,2.3689655172413793,1.7,95.27302363488182,2.0510204081632653,2.0,92.01303993480032,3.782432432432432,3.5,93.96903015484924,4.075409836065574,4.0,90.05704971475143,1.4000000000000001,0.55,98.85900570497147,,,100.0,30.231451612903225,30.35,89.89405052974735,10.355238095238095,10.5,91.44254278728606,47.61692307692308,34.8,94.70252648736756,12.181521739130433,11.1,92.50203748981255,319.8,198.5,99.18500407497962,195.13815789473685,191.0,93.80603096984515
Dataset A,-10,1249,1249,88.61898625429554,88.0,6.805444355484387,97.36072056239016,98.0,8.8871096877502,37.11270396270396,37.11,65.65252201761409,121.93157380254155,120.0,18.094475580464373,79.38439301310044,77.0,8.326661329063251,61.27825229960578,60.0,39.07125700560448,20.46555459272097,20.0,7.606084867894316,,,100.0,0.07051282051282051,0.0,87.51000800640513,24.123893805309734,24.0,90.95276220976781,0.5137096774193548,0.5,75.18014411529224,7.3946107784431145,7.41,86.6293034427542,40.62408759124087,40.0,89.03122497998399,92.15,97.0,95.99679743795036,329.36,72.0,97.99839871897518,30.23008849557522,21.0,90.95276220976781,174.48,110.0,97.99839871897518,8.127500000000001,8.1,93.59487590072058,106.45689655172414,106.0,90.71257005604484,1.6363636363636365,1.1,92.07365892714171,3.4749999999999996,3.55,99.67974379503602,138.50347222222223,130.0,88.47077662129705,1.9294117647058822,1.6,94.55564451561249,2.01271186440678,2.0,90.55244195356285,3.8712643678160923,3.2,93.03442754203363,4.141958041958041,4.0,88.55084067253803,3.4318181818181817,1.0,98.23859087269817,,,100.0,29.97279411764706,29.6,89.11128903122498,10.237142857142858,10.0,91.59327461969575,43.56617647058823,34.1,94.55564451561249,12.918000000000001,11.0,91.99359487590073,258.7692307692308,182.0,98.9591673338671,208.1046511627907,192.0,93.11449159327462
Dataset A,-9,1274,1274,88.30126050420168,87.75,6.593406593406594,97.35922746781115,98.0,8.555729984301413,37.10077519379845,37.06,69.6232339089482,122.05224236641222,120.0,17.739403453689167,79.47190638297872,78.0,7.770800627943484,61.75877763328999,60.0,39.638932496075356,20.52102803738318,20.0,7.6138147566719,,,100.0,-0.14450867052023122,0.0,86.42072213500785,24.150943396226417,24.0,91.67974882260597,0.514,0.5,76.84458398744113,7.392303370786516,7.39,86.02825745682888,40.79457364341085,40.0,89.87441130298272,92.50961538461539,96.0,95.91836734693877,586.2333333333333,61.0,97.64521193092621,29.31192660550459,24.0,91.44427001569859,107.06896551724138,72.0,97.72370486656202,8.23943661971831,8.2,94.42700156985872,106.9090909090909,106.5,91.3657770800628,1.651190476190476,1.1,93.4065934065934,,,100.0,136.16058394160584,129.0,89.24646781789639,1.9499999999999997,1.5,94.34850863422291,2.0785046728971963,2.1,91.60125588697016,3.629166666666666,3.2,94.34850863422291,4.078014184397163,4.0,88.93249607535321,2.603846153846154,0.9,97.95918367346938,,,100.0,30.535245901639346,29.75,90.42386185243329,10.433490566037735,10.3,91.67974882260597,45.658,36.95,96.07535321821035,12.466666666666667,11.1,92.93563579277865,212.54545454545453,179.0,99.13657770800629,214.81333333333333,201.0,94.11302982731554
Dataset A,-8,1312,1312,88.56203164029975,87.0,8.460365853658537,97.41410256410256,98.0,10.823170731707316,37.09222222222222,37.17,73.2469512195122,121.32615894039735,119.0,19.4359756097561,79.05894247038917,77.33,9.908536585365853,61.083333333333336,60.0,39.63414634146341,20.526160337552742,20.0,9.679878048780488,,,100.0,0.07371794871794872,0.0,88.10975609756098,24.81111111111111,25.0,93.14024390243902,0.5252014652014652,0.5,79.1920731707317,7.385748502994012,7.39,87.27134146341463,42.48760330578512,41.0,90.77743902439023,91.27692307692308,95.0,95.04573170731707,295.25,53.0,98.47560975609755,29.641304347826086,20.0,92.98780487804879,135.25,82.5,98.47560975609755,8.267924528301887,8.3,95.96036585365853,105.65168539325843,106.0,93.21646341463415,1.8,0.9,95.04573170731707,0.39999999999999997,0.39999999999999997,99.84756097560977,137.60683760683762,132.0,91.08231707317073,2.177272727272727,1.7,95.8079268292683,2.0319767441860463,2.0,93.4451219512195,3.5206896551724136,3.1500000000000004,95.57926829268293,4.06875,3.9,90.85365853658537,1.1076923076923075,0.6,99.00914634146342,1.4,1.4,99.84756097560977,29.942975206611575,29.2,90.77743902439023,10.245652173913042,10.05,92.98780487804879,41.15367647058823,33.55,94.8170731707317,11.437349397590362,10.1,93.67378048780488,329.21875,250.5,98.78048780487805,202.92307692307693,176.0,95.04573170731707
Dataset A,-7,1354,1354,88.67590361445784,88.0,8.050221565731167,97.27883031301482,98.0,10.3397341211226,37.14076738609113,37.2,69.20236336779911,121.43493518518517,119.0,20.236336779911372,78.85465192465192,77.0,9.82274741506647,61.0840597758406,60.0,40.69423929098966,20.591666666666665,20.0,9.15805022156573,,,100.0,0.023809523809523808,0.0,87.59231905465288,24.495049504950494,25.0,92.54062038404727,0.5257679180887372,0.5,78.36041358936484,7.3918750000000015,7.41,87.00147710487445,41.42446043165467,40.0,89.7341211225997,91.11428571428571,96.0,94.8301329394387,262.11764705882354,52.0,97.48892171344166,28.317757009345794,19.0,92.09748892171345,106.3030303030303,71.0,97.56277695716395,8.214285714285714,8.05,94.8301329394387,104.92380952380952,105.0,92.24519940915805,1.4894117647058824,0.9,93.72230428360415,0.5,0.5,99.9261447562777,133.30272108843536,125.0,89.14327917282127,2.335384615384615,1.7,95.19940915805022,2.0231481481481484,2.0,92.02363367799113,3.548611111111111,3.2,94.6824224519941,4.023648648648648,4.0,89.06942392909897,2.0846153846153848,0.6,98.07976366322009,0.8,0.8,99.9261447562777,30.341698113207546,30.2,88.25701624815362,10.378205128205128,10.2,91.3589364844904,44.38544303797468,35.0,94.16543574593797,11.885714285714288,10.850000000000001,92.76218611521418,377.2,308.5,98.52289512555392,196.70481927710844,180.0,93.87001477104874
Dataset A,-6,1384,1384,89.01880877742947,88.0,7.803468208092486,97.24337349397591,98.0,10.04335260115607,37.0657264957265,37.1,66.1849710982659,120.78436657681941,119.0,19.58092485549133,78.862990430622,77.0,9.393063583815028,60.40226715686274,59.0,41.040462427745666,20.714342001576043,20.0,8.309248554913294,,,100.0,-0.3439153439153439,0.0,86.34393063583815,23.10569105691057,23.0,91.11271676300578,0.5168827160493827,0.5,76.58959537572254,7.385257731958763,7.39,85.98265895953757,41.228125,40.0,88.4393063583815,90.99333333333334,97.0,94.58092485549133,180.10344827586206,49.0,97.90462427745665,27.165289256198346,19.0,91.25722543352602,116.41379310344827,95.0,97.90462427745665,8.075294117647058,7.9,93.85838150289018,106.56451612903226,107.0,91.04046242774567,1.3611111111111112,0.8,93.4971098265896,1.6,1.6,99.92774566473989,136.4591836734694,125.0,89.378612716763,2.364375,1.7,94.21965317919076,2.071186440677966,2.0,91.47398843930635,3.4670588235294115,3.2,93.85838150289018,4.107371794871795,4.025,88.72832369942196,1.81,0.9,98.55491329479769,12.2,12.2,99.92774566473989,30.162352941176472,29.95,87.71676300578035,10.336666666666666,10.3,90.24566473988439,40.668309859154924,34.6,94.86994219653178,13.937391304347825,11.3,91.6907514450867,440.2352941176471,405.0,98.77167630057804,190.71354166666666,175.0,93.0635838150289
Dataset A,-5,1426,1426,88.73176291793312,88.0,7.713884992987377,97.30790297339593,98.0,10.37868162692847,37.07868995633188,37.11,67.88218793828892,121.21138743455498,119.0,19.635343618513325,78.74472501936484,77.0,9.46704067321178,61.0277446300716,59.0,41.23422159887798,20.512106072252113,20.0,8.76577840112202,,,100.0,-0.6647398843930635,0.0,87.86816269284714,23.96062992125984,24.0,91.09396914446003,0.5342574257425743,0.5,78.75175315568022,7.383812154696133,7.4,87.30715287517532,40.21111111111111,39.5,90.53295932678822,91.24545454545455,97.0,96.14305750350631,670.44,59.0,98.24684431977559,27.869918699186993,21.0,91.37447405329593,119.88,85.0,98.24684431977559,8.341860465116278,8.25,93.96914446002805,105.64566929133858,106.0,91.09396914446003,1.6030303030303028,1.0,93.05750350631136,,,100.0,135.45679012345678,126.0,88.63955119214586,2.3335,1.85,94.3899018232819,2.0711999999999997,2.0,91.23422159887798,3.6688888888888886,3.4,93.68863955119214,4.1342767295597485,4.0,88.8499298737728,3.582608695652174,0.7,98.38709677419355,,,100.0,30.21803797468355,29.924999999999997,88.92005610098177,10.198507462686566,10.1,90.6030855539972,41.26493506493506,33.7,94.60028050490884,11.766379310344828,10.350000000000001,91.86535764375876,419.75,339.5,98.59747545582047,217.58163265306123,214.5,93.12762973352034
Dataset A,-4,1463,1463,88.57865583456426,88.0,7.450444292549556,97.2864782276547,98.0,10.526315789473683,37.0973474801061,37.11,74.23103212576898,122.14978902953587,120.0,19.00205058099795,79.02039730134933,77.0,8.817498291182503,61.08586448598131,60.0,41.49008885850991,20.51197604790419,20.0,8.680792891319207,,,100.0,0.024861878453038673,0.0,87.62816131237184,24.732142857142858,26.0,92.34449760765551,0.521160409556314,0.5,79.97265892002734,7.38455497382199,7.39,86.94463431305537,42.625,41.0,89.8838004101162,93.5079365079365,97.0,95.69377990430623,335.8,51.0,98.29118250170882,26.135135135135137,21.0,92.41285030758715,121.41666666666667,90.0,98.35953520164047,8.213333333333333,8.3,94.87354750512645,106.26548672566372,106.0,92.27614490772386,1.5423529411764705,1.0,94.19002050580998,2.4333333333333336,0.9,99.79494190020506,137.88732394366198,133.0,90.29391660970609,2.745774647887324,1.8,95.14695830485304,2.048660714285714,2.0,92.34449760765551,3.722972972972973,3.6,94.9419002050581,4.036241610738256,4.0,89.81544771018454,2.238095238095238,0.9,98.56459330143541,,,100.0,29.81935483870968,29.3,89.40533151059466,10.327118644067795,10.149999999999999,91.93438140806562,46.208333333333336,37.35,95.48872180451127,12.516380952380953,10.9,92.82296650717703,306.42857142857144,230.5,99.04306220095694,185.50595238095238,165.0,94.25837320574163
Dataset A,-3,1494,1494,88.4985549132948,88.0,7.362784471218206,97.3556129985229,98.0,9.370816599732262,37.15064301552107,37.17,69.81258366800536,122.2230008244023,120.0,18.808567603748326,79.25851251840942,78.0,9.103078982597054,61.43878718535469,60.0,41.49933065595716,20.512445095168374,20.0,8.56760374832664,,,100.0,-0.3455056179775281,0.0,88.08567603748327,24.169117647058822,24.0,90.89692101740295,0.514245283018868,0.5,78.714859437751,7.381075268817205,7.39,87.55020080321285,41.47872340425532,40.0,90.56224899598394,92.85245901639344,97.0,95.9170013386881,338.5869565217391,62.0,96.92101740294511,29.0,22.0,90.69611780455153,87.28888888888889,73.0,96.98795180722891,8.21860465116279,8.2,94.24364123159303,105.83928571428571,105.0,90.62918340026773,1.5721153846153846,0.9,93.0388219544846,3.7599999999999993,3.8,99.66532797858099,133.13924050632912,125.5,89.42436412315931,2.264864864864865,1.9,95.04685408299866,2.0721830985915495,2.025,90.49531459170014,3.6090909090909093,3.1500000000000004,94.10977242302543,4.074581005586592,4.0,88.01874163319945,2.175757575757576,0.9,97.79116465863453,0.8,0.8,99.9330655957162,30.242941176470584,29.65,88.62115127175369,10.393840579710144,10.350000000000001,90.76305220883533,43.846022727272725,35.1,94.10977242302543,13.471900826446282,12.0,91.90093708165998,235.1,209.0,98.99598393574297,212.7445652173913,183.5,93.84203480589022
Dataset A,-2,1540,1540,88.65881939564301,88.0,7.597402597402597,97.26767676767676,98.0,10.0,37.12063985374771,37.11,64.48051948051948,121.27715205148833,119.0,19.28571428571429,78.986497498213,78.0,9.155844155844155,61.16722408026756,60.0,41.753246753246756,20.696846208362864,20.0,8.376623376623376,,,100.0,-0.24186046511627907,0.0,86.03896103896103,23.953020134228186,24.0,90.32467532467533,0.5226041666666666,0.5,75.06493506493507,7.381659192825111,7.39,85.51948051948052,41.5819209039548,41.0,88.50649350649351,90.57954545454545,96.0,94.28571428571428,388.90697674418607,65.0,97.20779220779221,29.226666666666667,22.5,90.25974025974025,108.97674418604652,75.0,97.20779220779221,8.27872340425532,8.2,93.8961038961039,105.56129032258065,106.0,89.93506493506493,1.6636363636363636,1.1,92.85714285714286,5.166666666666667,3.8,99.8051948051948,144.46486486486486,131.0,87.98701298701299,2.4548453608247423,1.7,93.7012987012987,2.0524137931034483,2.0,90.5844155844156,3.8285714285714283,3.5,94.0909090909091,4.105050505050505,4.0,87.14285714285714,4.256666666666667,1.0,98.05194805194806,3.1500000000000004,3.1500000000000004,99.87012987012987,29.83148148148148,29.3,87.72727272727273,10.231690140845071,9.95,90.77922077922078,38.321505376344085,33.6,93.96103896103895,14.276771653543308,11.9,91.75324675324676,214.15625,204.0,98.96103896103897,226.13,201.0,93.5064935064935
Dataset A,-1,1587,1587,89.19361413043478,88.25,7.246376811594203,97.34129213483146,98.0,10.27095148078135,37.15497907949791,37.185,69.88027725267801,121.50911559348332,119.0,18.777567737870196,79.02647994467496,78.0,8.88468809073724,61.39119870410367,60.0,41.650913673597984,20.676744989633725,20.0,8.82167611846251,,,100.0,0.0971563981042654,0.0,86.7044738500315,24.263698630136986,24.5,90.8002520478891,0.5268804664723032,0.5,78.38689350976685,7.388636363636364,7.4,86.13736609955892,42.02095808383233,40.0,89.47700063011972,90.66025641025641,97.0,95.08506616257088,624.9772727272727,54.5,97.22747321991179,32.553691275167786,25.0,90.6112161310649,100.51162790697674,71.0,97.29048519218651,8.166981132075472,8.1,93.32073093887838,105.89935064935065,106.0,90.29615626969124,1.7383333333333333,1.1,92.43856332703214,10.475000000000001,2.1,99.74795211090107,141.5,125.0,87.96471329552615,2.327032967032967,1.7,94.26591052299938,2.032258064516129,2.0,90.23314429741652,3.7935185185185185,3.4,93.19470699432893,4.076153846153845,4.0,87.71266540642722,4.024242424242424,0.7,97.92060491493385,,,100.0,30.27277486910995,29.8,87.96471329552615,10.385394736842105,10.2,90.42218021424071,47.415068493150685,35.4,95.40012602394455,13.234496124031008,11.3,91.87145557655954,215.16666666666666,185.5,99.24385633270322,198.37962962962962,161.5,93.19470699432893
Dataset B,-24,614,614,87.56073943661971,86.0,7.491856677524431,97.03475935828877,98.0,8.631921824104234,37.07154471544715,37.125,59.934853420195445,126.34574468085107,123.0,8.143322475570033,84.09557522123893,82.0,7.980456026058631,63.266843971631204,62.0,8.143322475570033,18.926829268292682,18.0,19.86970684039088,33.30061349693251,33.0,73.45276872964169,,,100.0,,,100.0,0.5743333333333333,0.5,95.11400651465797,7.39962962962963,7.41,95.60260586319218,36.955555555555556,38.0,95.60260586319218,95.87727272727271,97.85,96.41693811074919,67.4,50.0,96.74267100977198,26.38,21.5,91.85667752442997,87.9,80.5,96.74267100977198,6.262676056338028,8.0,88.43648208469055,107.5,108.0,98.37133550488599,1.6112,1.06,91.85667752442997,4.645,3.8549999999999995,99.3485342019544,140.69767441860466,127.5,71.9869706840391,3.5241666666666673,2.7199999999999998,96.09120521172639,2.1,2.1,92.34527687296416,3.2593749999999995,3.2,94.78827361563518,4.1388,4.1,87.78501628664495,3.3549999999999995,0.95,96.74267100977198,6.530999999999999,0.335,98.37133550488599,28.839215686274514,27.7,91.69381107491856,9.531372549019608,8.7,91.69381107491856,41.9,36.25,98.0456026058632,12.328,11.3,91.85667752442997,213.4,202.0,99.185667752443,167.12,158.5,91.85667752442997
Dataset B,-23,626,626,87.37391304347825,86.0,8.146964856230031,97.06560283687944,98.0,9.904153354632587,37.08996415770609,37.1,55.43130990415336,126.70065026362039,123.0,9.105431309904153,84.36707746478874,82.0,9.26517571884984,63.54305799648506,62.0,9.105431309904153,19.04989816700611,18.0,21.56549520766773,32.937106918238996,33.0,74.60063897763578,1.9,1.9,99.84025559105432,,,100.0,0.5920588235294117,0.5,94.56869009584665,7.3996774193548385,7.4,95.0479233226837,39.829032258064515,36.0,95.0479233226837,95.264,97.0,96.00638977635782,74.4,33.0,97.60383386581469,34.5,29.0,91.3738019169329,92.73333333333333,85.0,97.60383386581469,6.1298648648648655,7.8,88.17891373801918,107.25,107.0,98.7220447284345,1.9814814814814814,1.33,91.3738019169329,4.266666666666667,1.5,99.52076677316293,137.56735751295338,127.0,69.16932907348243,2.93,1.7850000000000001,95.84664536741214,2.177551020408163,2.2,92.17252396166134,3.511111111111111,3.3,94.24920127795528,4.034512195121952,3.95,86.90095846645367,2.433333333333333,1.0,97.60383386581469,0.7925,0.45999999999999996,98.08306709265176,30.503921568627447,29.4,91.85303514376997,9.924,9.55,92.01277955271566,40.225,34.45,98.7220447284345,12.62,11.4,92.01277955271566,317.0,266.0,99.52076677316293,169.66,150.0,92.01277955271566
Dataset B,-22,634,634,87.41638795986623,86.0,5.678233438485805,97.25593220338983,98.0,6.940063091482649,37.016049382716055,37.1,61.67192429022082,126.4830220713073,124.0,7.097791798107256,84.60548885077186,83.0,8.04416403785489,64.0484693877551,62.5,7.255520504731862,19.30019493177388,19.0,19.085173501577287,32.767080745341616,33.0,74.60567823343848,1.3,1.3,99.84227129337539,,,100.0,0.5171874999999999,0.5,94.95268138801262,7.392799999999999,7.4,96.05678233438486,40.96,42.0,96.05678233438486,96.61578947368422,97.4,97.0031545741325,69.0625,34.0,97.47634069400631,30.027027027027028,23.0,94.1640378548896,93.125,89.0,97.47634069400631,6.019814814814815,7.85,91.48264984227129,104.66666666666667,106.0,98.58044164037855,1.6735135135135135,1.18,94.1640378548896,1.1,1.1,99.6845425867508,144.7235294117647,135.5,73.18611987381703,3.2195652173913047,2.12,96.37223974763407,2.218571428571429,2.1,94.4794952681388,3.7560000000000002,3.2,96.05678233438486,4.148666666666667,4.1,90.53627760252367,2.0749999999999997,1.45,97.47634069400631,34.56875,2.625,98.73817034700315,28.888095238095236,28.299999999999997,93.37539432176656,9.407142857142857,9.149999999999999,93.37539432176656,60.325,47.45,98.73817034700315,12.381578947368421,11.649999999999999,94.00630914826499,234.5,236.0,99.36908517350159,198.05405405405406,131.0,94.1640378548896
Dataset B,-21,636,636,87.77545909849749,87.0,5.817610062893082,96.90577249575551,98.0,7.3899371069182385,37.02202166064982,37.0,56.44654088050315,125.54152542372881,124.0,7.232704402515723,84.48384353741497,82.0,7.547169811320755,63.639830508474574,62.0,7.232704402515723,19.249045801526716,19.0,17.61006289308176,32.97878787878788,34.0,74.05660377358491,-4.5,-4.5,99.84276729559748,,,100.0,0.5462500000000001,0.5,94.9685534591195,7.3919999999999995,7.39,95.28301886792453,36.15333333333333,35.0,95.28301886792453,96.74655172413793,97.6,95.44025157232704,167.33333333333334,82.0,98.11320754716981,32.0,23.0,94.33962264150944,116.16666666666667,89.0,98.11320754716981,5.48593220338983,7.8,90.72327044025157,105.6,99.0,99.21383647798741,1.7000000000000002,1.13,94.33962264150944,0.16666666666666666,0.2,99.52830188679245,140.18949044585986,131.0,75.31446540880503,3.569655172413793,2.65,95.44025157232704,2.241176470588235,2.1,94.65408805031447,3.454166666666667,3.5,96.22641509433963,4.041111111111111,3.95,90.09433962264151,2.0583333333333336,1.0,98.11320754716981,13.6,2.525,97.79874213836479,30.37297297297297,29.5,94.18238993710692,9.870270270270272,9.7,94.18238993710692,43.7375,32.599999999999994,98.74213836477988,11.654285714285713,10.9,94.49685534591194,317.3333333333333,214.5,99.05660377358491,168.27777777777777,175.0,94.33962264150944
Dataset B,-20,641,641,87.58432708688245,86.0,8.424336973478939,97.11578044596912,98.0,9.048361934477379,37.08824701195219,37.1,60.8424336973479,126.95376712328768,125.0,8.892355694227769,84.98711340206185,84.0,9.204368174726989,63.97945205479452,63.0,8.892355694227769,19.323529411764707,18.0,20.436817472698905,32.34049079754601,33.0,74.57098283931357,-1.55,-1.55,99.68798751950078,,,100.0,0.6228571428571428,0.5,95.63182527301092,7.367391304347826,7.39,96.41185647425897,40.6,36.5,96.56786271450858,96.16333333333334,98.4,97.65990639625585,202.3,69.0,98.4399375975039,22.153846153846153,16.0,93.91575663026521,64.4,61.0,98.4399375975039,6.529622641509434,8.1,91.73166926677067,104.625,106.0,98.75195007800312,1.392820512820513,1.01,93.91575663026521,0.2,0.2,99.84399375975039,144.17919075144508,133.0,73.01092043681747,3.142380952380953,2.24,96.72386895475819,2.092857142857143,2.1,93.44773790951638,3.2083333333333335,3.1,96.25585023400937,3.957966101694915,3.9,90.79563182527302,2.3199999999999994,0.8,98.4399375975039,37.00888888888889,8.01,98.59594383775351,30.08055555555556,29.35,94.38377535101404,9.805405405405406,9.7,94.22776911076443,72.66923076923077,44.0,97.97191887675507,11.48235294117647,11.1,94.69578783151326,283.75,251.0,99.37597503900156,163.91176470588235,142.0,94.69578783151326
